101
81
T [GeV]		muB [GeV]		betapi_over_T4 [fm^-4 / GeV^4]
0.114000		0.520000		86.556386
0.115000		0.520000		88.931688
0.116000		0.520000		91.360815
0.117000		0.520000		93.844519
0.118000		0.520000		96.383551
0.119000		0.520000		98.978660
0.120000		0.520000		101.630589
0.121000		0.520000		104.340080
0.122000		0.520000		107.107869
0.123000		0.520000		109.934689
0.124000		0.520000		112.821270
0.125000		0.520000		115.768334
0.126000		0.520000		118.776602
0.127000		0.520000		121.846785
0.128000		0.520000		124.979592
0.129000		0.520000		128.175725
0.130000		0.520000		131.435879
0.131000		0.520000		134.760743
0.132000		0.520000		138.150998
0.133000		0.520000		141.607319
0.134000		0.520000		145.130373
0.135000		0.520000		148.720820
0.136000		0.520000		152.379310
0.137000		0.520000		156.106486
0.138000		0.520000		159.902981
0.139000		0.520000		163.769422
0.140000		0.520000		167.706422
0.141000		0.520000		171.714588
0.142000		0.520000		175.794517
0.143000		0.520000		179.946794
0.144000		0.520000		184.171996
0.145000		0.520000		188.470688
0.146000		0.520000		192.843424
0.147000		0.520000		197.290749
0.148000		0.520000		201.813194
0.149000		0.520000		206.411281
0.150000		0.520000		211.085519
0.151000		0.520000		215.836407
0.152000		0.520000		220.664429
0.153000		0.520000		225.570061
0.154000		0.520000		230.553763
0.155000		0.520000		235.615986
0.156000		0.520000		240.757165
0.157000		0.520000		245.977725
0.158000		0.520000		251.278077
0.159000		0.520000		256.658620
0.160000		0.520000		262.119741
0.161000		0.520000		267.661810
0.162000		0.520000		273.285188
0.163000		0.520000		278.990222
0.164000		0.520000		284.777245
0.165000		0.520000		290.646576
0.166000		0.520000		296.598523
0.167000		0.520000		302.633378
0.168000		0.520000		308.751422
0.169000		0.520000		314.952922
0.170000		0.520000		321.238130
0.171000		0.520000		327.607287
0.172000		0.520000		334.060620
0.173000		0.520000		340.598341
0.174000		0.520000		347.220650
0.175000		0.520000		353.927735
0.176000		0.520000		360.719769
0.177000		0.520000		367.596911
0.178000		0.520000		374.559310
0.179000		0.520000		381.607099
0.180000		0.520000		388.740399
0.181000		0.520000		395.959318
0.182000		0.520000		403.263953
0.183000		0.520000		410.654384
0.184000		0.520000		418.130683
0.185000		0.520000		425.692906
0.186000		0.520000		433.341098
0.187000		0.520000		441.075291
0.188000		0.520000		448.895506
0.189000		0.520000		456.801750
0.190000		0.520000		464.794020
0.191000		0.520000		472.872298
0.192000		0.520000		481.036558
0.193000		0.520000		489.286760
0.194000		0.520000		497.622853
0.195000		0.520000		506.044774
0.196000		0.520000		514.552450
0.197000		0.520000		523.145795
0.198000		0.520000		531.824714
0.199000		0.520000		540.589099
0.200000		0.520000		549.438835
0.100000		0.530000		61.681068
0.101000		0.530000		63.487320
0.102000		0.530000		65.338538
0.103000		0.530000		67.235491
0.104000		0.530000		69.178945
0.105000		0.530000		71.169669
0.106000		0.530000		73.208432
0.107000		0.530000		75.296000
0.108000		0.530000		77.433142
0.109000		0.530000		79.620624
0.110000		0.530000		81.859211
0.111000		0.530000		84.149668
0.112000		0.530000		86.492758
0.113000		0.530000		88.889243
0.114000		0.530000		91.339883
0.115000		0.530000		93.845434
0.116000		0.530000		96.406652
0.117000		0.530000		99.024289
0.118000		0.530000		101.699095
0.119000		0.530000		104.431815
0.120000		0.530000		107.223192
0.121000		0.530000		110.073965
0.122000		0.530000		112.984868
0.123000		0.530000		115.956630
0.124000		0.530000		118.989977
0.125000		0.530000		122.085628
0.126000		0.530000		125.244297
0.127000		0.530000		128.466694
0.128000		0.530000		131.753519
0.129000		0.530000		135.105469
0.130000		0.530000		138.523233
0.131000		0.530000		142.007493
0.132000		0.530000		145.558922
0.133000		0.530000		149.178189
0.134000		0.530000		152.865951
0.135000		0.530000		156.622860
0.136000		0.530000		160.449555
0.137000		0.530000		164.346672
0.138000		0.530000		168.314832
0.139000		0.530000		172.354651
0.140000		0.530000		176.466732
0.141000		0.530000		180.651670
0.142000		0.530000		184.910049
0.143000		0.530000		189.242442
0.144000		0.530000		193.649413
0.145000		0.530000		198.131513
0.146000		0.530000		202.689283
0.147000		0.530000		207.323251
0.148000		0.530000		212.033936
0.149000		0.530000		216.821843
0.150000		0.530000		221.687467
0.151000		0.530000		226.631287
0.152000		0.530000		231.653775
0.153000		0.530000		236.755386
0.154000		0.530000		241.936565
0.155000		0.530000		247.197743
0.156000		0.530000		252.539338
0.157000		0.530000		257.961757
0.158000		0.530000		263.465391
0.159000		0.530000		269.050620
0.160000		0.530000		274.717810
0.161000		0.530000		280.467313
0.162000		0.530000		286.299468
0.163000		0.530000		292.214602
0.164000		0.530000		298.213026
0.165000		0.530000		304.295038
0.166000		0.530000		310.460925
0.167000		0.530000		316.710957
0.168000		0.530000		323.045393
0.169000		0.530000		329.464475
0.170000		0.530000		335.968436
0.171000		0.530000		342.557491
0.172000		0.530000		349.231845
0.173000		0.530000		355.991688
0.174000		0.530000		362.837195
0.175000		0.530000		369.768529
0.176000		0.530000		376.785840
0.177000		0.530000		383.889265
0.178000		0.530000		391.078925
0.179000		0.530000		398.354931
0.180000		0.530000		405.717379
0.181000		0.530000		413.166353
0.182000		0.530000		420.701923
0.183000		0.530000		428.324146
0.184000		0.530000		436.033067
0.185000		0.530000		443.828719
0.186000		0.530000		451.711121
0.187000		0.530000		459.680281
0.188000		0.530000		467.736192
0.189000		0.530000		475.878838
0.190000		0.530000		484.108189
0.191000		0.530000		492.424203
0.192000		0.530000		500.826828
0.193000		0.530000		509.315999
0.194000		0.530000		517.891638
0.195000		0.530000		526.553659
0.196000		0.530000		535.301961
0.197000		0.530000		544.136436
0.198000		0.530000		553.056960
0.199000		0.530000		562.063404
0.200000		0.530000		571.155623
0.100000		0.540000		65.177568
0.101000		0.540000		67.096355
0.102000		0.540000		69.061975
0.103000		0.540000		71.075197
0.104000		0.540000		73.136790
0.105000		0.540000		75.247525
0.106000		0.540000		77.408171
0.107000		0.540000		79.619497
0.108000		0.540000		81.882271
0.109000		0.540000		84.197260
0.110000		0.540000		86.565230
0.111000		0.540000		88.986945
0.112000		0.540000		91.463169
0.113000		0.540000		93.994663
0.114000		0.540000		96.582184
0.115000		0.540000		99.226490
0.116000		0.540000		101.928333
0.117000		0.540000		104.688464
0.118000		0.540000		107.507630
0.119000		0.540000		110.386574
0.120000		0.540000		113.326036
0.121000		0.540000		116.326750
0.122000		0.540000		119.389447
0.123000		0.540000		122.514852
0.124000		0.540000		125.703685
0.125000		0.540000		128.956661
0.126000		0.540000		132.274488
0.127000		0.540000		135.657868
0.128000		0.540000		139.107497
0.129000		0.540000		142.624063
0.130000		0.540000		146.208249
0.131000		0.540000		149.860728
0.132000		0.540000		153.582165
0.133000		0.540000		157.373219
0.134000		0.540000		161.234539
0.135000		0.540000		165.166765
0.136000		0.540000		169.170528
0.137000		0.540000		173.246451
0.138000		0.540000		177.395146
0.139000		0.540000		181.617215
0.140000		0.540000		185.913250
0.141000		0.540000		190.283832
0.142000		0.540000		194.729533
0.143000		0.540000		199.250911
0.144000		0.540000		203.848517
0.145000		0.540000		208.522886
0.146000		0.540000		213.274545
0.147000		0.540000		218.104006
0.148000		0.540000		223.011773
0.149000		0.540000		227.998333
0.150000		0.540000		233.064163
0.151000		0.540000		238.209729
0.152000		0.540000		243.435481
0.153000		0.540000		248.741859
0.154000		0.540000		254.129287
0.155000		0.540000		259.598178
0.156000		0.540000		265.148932
0.157000		0.540000		270.781935
0.158000		0.540000		276.497558
0.159000		0.540000		282.296160
0.160000		0.540000		288.178088
0.161000		0.540000		294.143671
0.162000		0.540000		300.193229
0.163000		0.540000		306.327065
0.164000		0.540000		312.545469
0.165000		0.540000		318.848717
0.166000		0.540000		325.237073
0.167000		0.540000		331.710784
0.168000		0.540000		338.270086
0.169000		0.540000		344.915199
0.170000		0.540000		351.646330
0.171000		0.540000		358.463673
0.172000		0.540000		365.367406
0.173000		0.540000		372.357696
0.174000		0.540000		379.434695
0.175000		0.540000		386.598540
0.176000		0.540000		393.849357
0.177000		0.540000		401.187257
0.178000		0.540000		408.612337
0.179000		0.540000		416.124682
0.180000		0.540000		423.724364
0.181000		0.540000		431.411440
0.182000		0.540000		439.185955
0.183000		0.540000		447.047942
0.184000		0.540000		454.997418
0.185000		0.540000		463.034392
0.186000		0.540000		471.158856
0.187000		0.540000		479.370792
0.188000		0.540000		487.670169
0.189000		0.540000		496.056943
0.190000		0.540000		504.531059
0.191000		0.540000		513.092450
0.192000		0.540000		521.741037
0.193000		0.540000		530.476728
0.194000		0.540000		539.299421
0.195000		0.540000		548.209003
0.196000		0.540000		557.205348
0.197000		0.540000		566.288321
0.198000		0.540000		575.457775
0.199000		0.540000		584.713551
0.200000		0.540000		594.055483
0.100000		0.550000		69.056151
0.101000		0.550000		71.096006
0.102000		0.550000		73.184600
0.103000		0.550000		75.322702
0.104000		0.550000		77.511083
0.105000		0.550000		79.750514
0.106000		0.550000		82.041764
0.107000		0.550000		84.385601
0.108000		0.550000		86.782793
0.109000		0.550000		89.234108
0.110000		0.550000		91.740309
0.111000		0.550000		94.302160
0.112000		0.550000		96.920423
0.113000		0.550000		99.595856
0.114000		0.550000		102.329216
0.115000		0.550000		105.121258
0.116000		0.550000		107.972730
0.117000		0.550000		110.884381
0.118000		0.550000		113.856954
0.119000		0.550000		116.891188
0.120000		0.550000		119.987819
0.121000		0.550000		123.147575
0.122000		0.550000		126.371183
0.123000		0.550000		129.659363
0.124000		0.550000		133.012827
0.125000		0.550000		136.432285
0.126000		0.550000		139.918438
0.127000		0.550000		143.471980
0.128000		0.550000		147.093600
0.129000		0.550000		150.783978
0.130000		0.550000		154.543787
0.131000		0.550000		158.373691
0.132000		0.550000		162.274346
0.133000		0.550000		166.246401
0.134000		0.550000		170.290494
0.135000		0.550000		174.407254
0.136000		0.550000		178.597300
0.137000		0.550000		182.861244
0.138000		0.550000		187.199685
0.139000		0.550000		191.613211
0.140000		0.550000		196.102402
0.141000		0.550000		200.667825
0.142000		0.550000		205.310037
0.143000		0.550000		210.029582
0.144000		0.550000		214.826994
0.145000		0.550000		219.702794
0.146000		0.550000		224.657492
0.147000		0.550000		229.691584
0.148000		0.550000		234.805555
0.149000		0.550000		239.999877
0.150000		0.550000		245.275009
0.151000		0.550000		250.631396
0.152000		0.550000		256.069472
0.153000		0.550000		261.589656
0.154000		0.550000		267.192355
0.155000		0.550000		272.877960
0.156000		0.550000		278.646850
0.157000		0.550000		284.499392
0.158000		0.550000		290.435936
0.159000		0.550000		296.456820
0.160000		0.550000		302.562366
0.161000		0.550000		308.752886
0.162000		0.550000		315.028675
0.163000		0.550000		321.390013
0.164000		0.550000		327.837168
0.165000		0.550000		334.370393
0.166000		0.550000		340.989928
0.167000		0.550000		347.695997
0.168000		0.550000		354.488810
0.169000		0.550000		361.368566
0.170000		0.550000		368.335446
0.171000		0.550000		375.389619
0.172000		0.550000		382.531240
0.173000		0.550000		389.760449
0.174000		0.550000		397.077373
0.175000		0.550000		404.482125
0.176000		0.550000		411.974805
0.177000		0.550000		419.555498
0.178000		0.550000		427.224276
0.179000		0.550000		434.981198
0.180000		0.550000		442.826309
0.181000		0.550000		450.759641
0.182000		0.550000		458.781213
0.183000		0.550000		466.891030
0.184000		0.550000		475.089086
0.185000		0.550000		483.375360
0.186000		0.550000		491.749821
0.187000		0.550000		500.212422
0.188000		0.550000		508.763106
0.189000		0.550000		517.401804
0.190000		0.550000		526.128434
0.191000		0.550000		534.942902
0.192000		0.550000		543.845102
0.193000		0.550000		552.834917
0.194000		0.550000		561.912218
0.195000		0.550000		571.076866
0.196000		0.550000		580.328709
0.197000		0.550000		589.667585
0.198000		0.550000		599.093321
0.199000		0.550000		608.605733
0.200000		0.550000		618.204627
0.100000		0.560000		73.360177
0.101000		0.560000		75.530208
0.102000		0.560000		77.750917
0.103000		0.560000		80.023076
0.104000		0.560000		82.347452
0.105000		0.560000		84.724817
0.106000		0.560000		87.155937
0.107000		0.560000		89.641580
0.108000		0.560000		92.182512
0.109000		0.560000		94.779498
0.110000		0.560000		97.433301
0.111000		0.560000		100.144681
0.112000		0.560000		102.914397
0.113000		0.560000		105.743205
0.114000		0.560000		108.631859
0.115000		0.560000		111.581107
0.116000		0.560000		114.591697
0.117000		0.560000		117.664372
0.118000		0.560000		120.799869
0.119000		0.560000		123.998924
0.120000		0.560000		127.262264
0.121000		0.560000		130.590616
0.122000		0.560000		133.984697
0.123000		0.560000		137.445220
0.124000		0.560000		140.972892
0.125000		0.560000		144.568414
0.126000		0.560000		148.232478
0.127000		0.560000		151.965772
0.128000		0.560000		155.768975
0.129000		0.560000		159.642756
0.130000		0.560000		163.587779
0.131000		0.560000		167.604699
0.132000		0.560000		171.694161
0.133000		0.560000		175.856801
0.134000		0.560000		180.093246
0.135000		0.560000		184.404113
0.136000		0.560000		188.790009
0.137000		0.560000		193.251532
0.138000		0.560000		197.789267
0.139000		0.560000		202.403789
0.140000		0.560000		207.095663
0.141000		0.560000		211.865441
0.142000		0.560000		216.713664
0.143000		0.560000		221.640861
0.144000		0.560000		226.647550
0.145000		0.560000		231.734234
0.146000		0.560000		236.901405
0.147000		0.560000		242.149544
0.148000		0.560000		247.479117
0.149000		0.560000		252.890576
0.150000		0.560000		258.384362
0.151000		0.560000		263.960902
0.152000		0.560000		269.620608
0.153000		0.560000		275.363880
0.154000		0.560000		281.191104
0.155000		0.560000		287.102651
0.156000		0.560000		293.098880
0.157000		0.560000		299.180133
0.158000		0.560000		305.346740
0.159000		0.560000		311.599016
0.160000		0.560000		317.937264
0.161000		0.560000		324.361768
0.162000		0.560000		330.872802
0.163000		0.560000		337.470623
0.164000		0.560000		344.155476
0.165000		0.560000		350.927589
0.166000		0.560000		357.787177
0.167000		0.560000		364.734440
0.168000		0.560000		371.769565
0.169000		0.560000		378.892723
0.170000		0.560000		386.104073
0.171000		0.560000		393.403756
0.172000		0.560000		400.791903
0.173000		0.560000		408.268628
0.174000		0.560000		415.834033
0.175000		0.560000		423.488204
0.176000		0.560000		431.231214
0.177000		0.560000		439.063123
0.178000		0.560000		446.983977
0.179000		0.560000		454.993808
0.180000		0.560000		463.092634
0.181000		0.560000		471.280460
0.182000		0.560000		479.557280
0.183000		0.560000		487.923071
0.184000		0.560000		496.377800
0.185000		0.560000		504.921420
0.186000		0.560000		513.553872
0.187000		0.560000		522.275084
0.188000		0.560000		531.084970
0.189000		0.560000		539.983435
0.190000		0.560000		548.970370
0.191000		0.560000		558.045653
0.192000		0.560000		567.209154
0.193000		0.560000		576.460727
0.194000		0.560000		585.800217
0.195000		0.560000		595.227457
0.196000		0.560000		604.742270
0.197000		0.560000		614.344466
0.198000		0.560000		624.033847
0.199000		0.560000		633.810203
0.200000		0.560000		643.673312
0.100000		0.570000		78.138267
0.101000		0.570000		80.448186
0.102000		0.570000		82.810752
0.103000		0.570000		85.226732
0.104000		0.570000		87.696894
0.105000		0.570000		90.222005
0.106000		0.570000		92.802831
0.107000		0.570000		95.440137
0.108000		0.570000		98.134684
0.109000		0.570000		100.887236
0.110000		0.570000		103.698550
0.111000		0.570000		106.569385
0.112000		0.570000		109.500494
0.113000		0.570000		112.492629
0.114000		0.570000		115.546539
0.115000		0.570000		118.662969
0.116000		0.570000		121.842660
0.117000		0.570000		125.086348
0.118000		0.570000		128.394767
0.119000		0.570000		131.768644
0.120000		0.570000		135.208701
0.121000		0.570000		138.715656
0.122000		0.570000		142.290220
0.123000		0.570000		145.933098
0.124000		0.570000		149.644988
0.125000		0.570000		153.426581
0.126000		0.570000		157.278563
0.127000		0.570000		161.201609
0.128000		0.570000		165.196388
0.129000		0.570000		169.263561
0.130000		0.570000		173.403780
0.131000		0.570000		177.617687
0.132000		0.570000		181.905916
0.133000		0.570000		186.269091
0.134000		0.570000		190.707826
0.135000		0.570000		195.222725
0.136000		0.570000		199.814381
0.137000		0.570000		204.483377
0.138000		0.570000		209.230283
0.139000		0.570000		214.055662
0.140000		0.570000		218.960059
0.141000		0.570000		223.944013
