101
81
T [GeV]		muB [GeV]		betabulk_over_T4 [fm^-4 / GeV^4]
0.153000		0.520000		86.624351
0.154000		0.520000		88.430858
0.155000		0.520000		90.258142
0.156000		0.520000		92.106158
0.157000		0.520000		93.974858
0.158000		0.520000		95.864188
0.159000		0.520000		97.774090
0.160000		0.520000		99.704503
0.161000		0.520000		101.655360
0.162000		0.520000		103.626590
0.163000		0.520000		105.618119
0.164000		0.520000		107.629866
0.165000		0.520000		109.661748
0.166000		0.520000		111.713678
0.167000		0.520000		113.785563
0.168000		0.520000		115.877309
0.169000		0.520000		117.988814
0.170000		0.520000		120.119976
0.171000		0.520000		122.270687
0.172000		0.520000		124.440835
0.173000		0.520000		126.630306
0.174000		0.520000		128.838980
0.175000		0.520000		131.066736
0.176000		0.520000		133.313446
0.177000		0.520000		135.578983
0.178000		0.520000		137.863212
0.179000		0.520000		140.165997
0.180000		0.520000		142.487200
0.181000		0.520000		144.826677
0.182000		0.520000		147.184283
0.183000		0.520000		149.559868
0.184000		0.520000		151.953281
0.185000		0.520000		154.364366
0.186000		0.520000		156.792966
0.187000		0.520000		159.238921
0.188000		0.520000		161.702066
0.189000		0.520000		164.182236
0.190000		0.520000		166.679263
0.191000		0.520000		169.192974
0.192000		0.520000		171.723197
0.193000		0.520000		174.269756
0.194000		0.520000		176.832472
0.195000		0.520000		179.411164
0.196000		0.520000		182.005650
0.197000		0.520000		184.615746
0.198000		0.520000		187.241263
0.199000		0.520000		189.882014
0.200000		0.520000		192.537806
0.100000		0.530000		21.393701
0.101000		0.530000		22.191748
0.102000		0.530000		23.007815
0.103000		0.530000		23.842018
0.104000		0.530000		24.694476
0.105000		0.530000		25.565307
0.106000		0.530000		26.454629
0.107000		0.530000		27.362560
0.108000		0.530000		28.289218
0.109000		0.530000		29.234722
0.110000		0.530000		30.199187
0.111000		0.530000		31.182729
0.112000		0.530000		32.185463
0.113000		0.530000		33.207502
0.114000		0.530000		34.248957
0.115000		0.530000		35.309936
0.116000		0.530000		36.390548
0.117000		0.530000		37.490896
0.118000		0.530000		38.611084
0.119000		0.530000		39.751210
0.120000		0.530000		40.911371
0.121000		0.530000		42.091661
0.122000		0.530000		43.292171
0.123000		0.530000		44.512988
0.124000		0.530000		45.754196
0.125000		0.530000		47.015875
0.126000		0.530000		48.298102
0.127000		0.530000		49.600950
0.128000		0.530000		50.924487
0.129000		0.530000		52.268780
0.130000		0.530000		53.633890
0.131000		0.530000		55.019872
0.132000		0.530000		56.426781
0.133000		0.530000		57.854664
0.134000		0.530000		59.303567
0.135000		0.530000		60.773528
0.136000		0.530000		62.264584
0.137000		0.530000		63.776764
0.138000		0.530000		65.310097
0.139000		0.530000		66.864603
0.140000		0.530000		68.440299
0.141000		0.530000		70.037199
0.142000		0.530000		71.655310
0.143000		0.530000		73.294636
0.144000		0.530000		74.955176
0.145000		0.530000		76.636922
0.146000		0.530000		78.339865
0.147000		0.530000		80.063990
0.148000		0.530000		81.809275
0.149000		0.530000		83.575697
0.150000		0.530000		85.363225
0.151000		0.530000		87.171826
0.152000		0.530000		89.001461
0.153000		0.530000		90.852087
0.154000		0.530000		92.723655
0.155000		0.530000		94.616113
0.156000		0.530000		96.529405
0.157000		0.530000		98.463468
0.158000		0.530000		100.418237
0.159000		0.530000		102.393641
0.160000		0.530000		104.389606
0.161000		0.530000		106.406052
0.162000		0.530000		108.442896
0.163000		0.530000		110.500051
0.164000		0.530000		112.577425
0.165000		0.530000		114.674921
0.166000		0.530000		116.792441
0.167000		0.530000		118.929880
0.168000		0.530000		121.087131
0.169000		0.530000		123.264081
0.170000		0.530000		125.460615
0.171000		0.530000		127.676615
0.172000		0.530000		129.911956
0.173000		0.530000		132.166513
0.174000		0.530000		134.440155
0.175000		0.530000		136.732748
0.176000		0.530000		139.044157
0.177000		0.530000		141.374239
0.178000		0.530000		143.722853
0.179000		0.530000		146.089850
0.180000		0.530000		148.475081
0.181000		0.530000		150.878393
0.182000		0.530000		153.299629
0.183000		0.530000		155.738632
0.184000		0.530000		158.195239
0.185000		0.530000		160.669285
0.186000		0.530000		163.160603
0.187000		0.530000		165.669024
0.188000		0.530000		168.194374
0.189000		0.530000		170.736480
0.190000		0.530000		173.295163
0.191000		0.530000		175.870243
0.192000		0.530000		178.461540
0.193000		0.530000		181.068868
0.194000		0.530000		183.692041
0.195000		0.530000		186.330871
0.196000		0.530000		188.985167
0.197000		0.530000		191.654737
0.198000		0.530000		194.339386
0.199000		0.530000		197.038919
0.200000		0.530000		199.753138
0.100000		0.540000		22.787259
0.101000		0.540000		23.631126
0.102000		0.540000		24.493672
0.103000		0.540000		25.375007
0.104000		0.540000		26.275243
0.105000		0.540000		27.194493
0.106000		0.540000		28.132870
0.107000		0.540000		29.090483
0.108000		0.540000		30.067446
0.109000		0.540000		31.063869
0.110000		0.540000		32.079861
0.111000		0.540000		33.115530
0.112000		0.540000		34.170982
0.113000		0.540000		35.246324
0.114000		0.540000		36.341656
0.115000		0.540000		37.457081
0.116000		0.540000		38.592696
0.117000		0.540000		39.748596
0.118000		0.540000		40.924875
0.119000		0.540000		42.121623
0.120000		0.540000		43.338926
0.121000		0.540000		44.576869
0.122000		0.540000		45.835530
0.123000		0.540000		47.114988
0.124000		0.540000		48.415315
0.125000		0.540000		49.736580
0.126000		0.540000		51.078850
0.127000		0.540000		52.442186
0.128000		0.540000		53.826646
0.129000		0.540000		55.232283
0.130000		0.540000		56.659146
0.131000		0.540000		58.107281
0.132000		0.540000		59.576729
0.133000		0.540000		61.067525
0.134000		0.540000		62.579702
0.135000		0.540000		64.113286
0.136000		0.540000		65.668302
0.137000		0.540000		67.244766
0.138000		0.540000		68.842693
0.139000		0.540000		70.462092
0.140000		0.540000		72.102967
0.141000		0.540000		73.765317
0.142000		0.540000		75.449138
0.143000		0.540000		77.154419
0.144000		0.540000		78.881146
0.145000		0.540000		80.629300
0.146000		0.540000		82.398857
0.147000		0.540000		84.189788
0.148000		0.540000		86.002059
0.149000		0.540000		87.835633
0.150000		0.540000		89.690466
0.151000		0.540000		91.566511
0.152000		0.540000		93.463716
0.153000		0.540000		95.382025
0.154000		0.540000		97.321375
0.155000		0.540000		99.281702
0.156000		0.540000		101.262934
0.157000		0.540000		103.264998
0.158000		0.540000		105.287814
0.159000		0.540000		107.331298
0.160000		0.540000		109.395363
0.161000		0.540000		111.479917
0.162000		0.540000		113.584864
0.163000		0.540000		115.710103
0.164000		0.540000		117.855529
0.165000		0.540000		120.021035
0.166000		0.540000		122.206507
0.167000		0.540000		124.411830
0.168000		0.540000		126.636883
0.169000		0.540000		128.881543
0.170000		0.540000		131.145682
0.171000		0.540000		133.429168
0.172000		0.540000		135.731867
0.173000		0.540000		138.053641
0.174000		0.540000		140.394347
0.175000		0.540000		142.753842
0.176000		0.540000		145.131977
0.177000		0.540000		147.528599
0.178000		0.540000		149.943556
0.179000		0.540000		152.376688
0.180000		0.540000		154.827836
0.181000		0.540000		157.296836
0.182000		0.540000		159.783522
0.183000		0.540000		162.287725
0.184000		0.540000		164.809272
0.185000		0.540000		167.347991
0.186000		0.540000		169.903703
0.187000		0.540000		172.476230
0.188000		0.540000		175.065390
0.189000		0.540000		177.670999
0.190000		0.540000		180.292871
0.191000		0.540000		182.930818
0.192000		0.540000		185.584649
0.193000		0.540000		188.254171
0.194000		0.540000		190.939190
0.195000		0.540000		193.639511
0.196000		0.540000		196.354934
0.197000		0.540000		199.085261
0.198000		0.540000		201.830288
0.199000		0.540000		204.589815
0.200000		0.540000		207.363634
0.100000		0.550000		24.330856
0.101000		0.550000		25.223977
0.102000		0.550000		26.136441
0.103000		0.550000		27.068354
0.104000		0.550000		28.019822
0.105000		0.550000		28.990951
0.106000		0.550000		29.981845
0.107000		0.550000		30.992610
0.108000		0.550000		32.023349
0.109000		0.550000		33.074164
0.110000		0.550000		34.145158
0.111000		0.550000		35.236430
0.112000		0.550000		36.348078
0.113000		0.550000		37.480198
0.114000		0.550000		38.632883
0.115000		0.550000		39.806225
0.116000		0.550000		41.000312
0.117000		0.550000		42.215229
0.118000		0.550000		43.451060
0.119000		0.550000		44.707884
0.120000		0.550000		45.985776
0.121000		0.550000		47.284810
0.122000		0.550000		48.605054
0.123000		0.550000		49.946575
0.124000		0.550000		51.309433
0.125000		0.550000		52.693687
0.126000		0.550000		54.099389
0.127000		0.550000		55.526591
0.128000		0.550000		56.975336
0.129000		0.550000		58.445666
0.130000		0.550000		59.937618
0.131000		0.550000		61.451224
0.132000		0.550000		62.986511
0.133000		0.550000		64.543505
0.134000		0.550000		66.122222
0.135000		0.550000		67.722678
0.136000		0.550000		69.344881
0.137000		0.550000		70.988837
0.138000		0.550000		72.654546
0.139000		0.550000		74.342003
0.140000		0.550000		76.051199
0.141000		0.550000		77.782120
0.142000		0.550000		79.534746
0.143000		0.550000		81.309055
0.144000		0.550000		83.105018
0.145000		0.550000		84.922602
0.146000		0.550000		86.761768
0.147000		0.550000		88.622475
0.148000		0.550000		90.504674
0.149000		0.550000		92.408315
0.150000		0.550000		94.333339
0.151000		0.550000		96.279687
0.152000		0.550000		98.247291
0.153000		0.550000		100.236081
0.154000		0.550000		102.245983
0.155000		0.550000		104.276916
0.156000		0.550000		106.328798
0.157000		0.550000		108.401538
0.158000		0.550000		110.495046
0.159000		0.550000		112.609223
0.160000		0.550000		114.743969
0.161000		0.550000		116.899177
0.162000		0.550000		119.074740
0.163000		0.550000		121.270543
0.164000		0.550000		123.486468
0.165000		0.550000		125.722394
0.166000		0.550000		127.978197
0.167000		0.550000		130.253746
0.168000		0.550000		132.548910
0.169000		0.550000		134.863552
0.170000		0.550000		137.197532
0.171000		0.550000		139.550706
0.172000		0.550000		141.922928
0.173000		0.550000		144.314048
0.174000		0.550000		146.723912
0.175000		0.550000		149.152363
0.176000		0.550000		151.599243
0.177000		0.550000		154.064388
0.178000		0.550000		156.547633
0.179000		0.550000		159.048810
0.180000		0.550000		161.567746
0.181000		0.550000		164.104268
0.182000		0.550000		166.658200
0.183000		0.550000		169.229361
0.184000		0.550000		171.817572
0.185000		0.550000		174.422646
0.186000		0.550000		177.044399
0.187000		0.550000		179.682641
0.188000		0.550000		182.337182
0.189000		0.550000		185.007828
0.190000		0.550000		187.694384
0.191000		0.550000		190.396655
0.192000		0.550000		193.114440
0.193000		0.550000		195.847539
0.194000		0.550000		198.595750
0.195000		0.550000		201.358869
0.196000		0.550000		204.136690
0.197000		0.550000		206.929006
0.198000		0.550000		209.735608
0.199000		0.550000		212.556286
0.200000		0.550000		215.390828
0.100000		0.560000		26.041048
0.101000		0.560000		26.987075
0.102000		0.560000		27.953118
0.103000		0.560000		28.939273
0.104000		0.560000		29.945639
0.105000		0.560000		30.972316
0.106000		0.560000		32.019399
0.107000		0.560000		33.086986
0.108000		0.560000		34.175172
0.109000		0.560000		35.284052
0.110000		0.560000		36.413718
0.111000		0.560000		37.564261
0.112000		0.560000		38.735768
0.113000		0.560000		39.928327
0.114000		0.560000		41.142020
0.115000		0.560000		42.376928
0.116000		0.560000		43.633130
0.117000		0.560000		44.910699
0.118000		0.560000		46.209708
0.119000		0.560000		47.530225
0.120000		0.560000		48.872313
0.121000		0.560000		50.236035
0.122000		0.560000		51.621446
0.123000		0.560000		53.028601
0.124000		0.560000		54.457548
0.125000		0.560000		55.908332
0.126000		0.560000		57.380995
0.127000		0.560000		58.875572
0.128000		0.560000		60.392097
0.129000		0.560000		61.930596
0.130000		0.560000		63.491094
0.131000		0.560000		65.073609
0.132000		0.560000		66.678155
0.133000		0.560000		68.304742
0.134000		0.560000		69.953375
0.135000		0.560000		71.624054
0.136000		0.560000		73.316775
0.137000		0.560000		75.031529
0.138000		0.560000		76.768300
0.139000		0.560000		78.527072
0.140000		0.560000		80.307819
0.141000		0.560000		82.110513
0.142000		0.560000		83.935123
0.143000		0.560000		85.781608
0.144000		0.560000		87.649927
0.145000		0.560000		89.540032
0.146000		0.560000		91.451870
0.147000		0.560000		93.385385
0.148000		0.560000		95.340515
0.149000		0.560000		97.317194
0.150000		0.560000		99.315350
0.151000		0.560000		101.334907
0.152000		0.560000		103.375786
0.153000		0.560000		105.437901
0.154000		0.560000		107.521164
0.155000		0.560000		109.625480
0.156000		0.560000		111.750752
0.157000		0.560000		113.896877
0.158000		0.560000		116.063749
0.159000		0.560000		118.251257
0.160000		0.560000		120.459285
0.161000		0.560000		122.687716
0.162000		0.560000		124.936425
0.163000		0.560000		127.205286
0.164000		0.560000		129.494168
0.165000		0.560000		131.802936
0.166000		0.560000		134.131452
0.167000		0.560000		136.479574
0.168000		0.560000		138.847157
0.169000		0.560000		141.234051
0.170000		0.560000		143.640105
0.171000		0.560000		146.065162
0.172000		0.560000		148.509063
0.173000		0.560000		150.971646
0.174000		0.560000		153.452746
0.175000		0.560000		155.952195
0.176000		0.560000		158.469821
0.177000		0.560000		161.005451
0.178000		0.560000		163.558907
0.179000		0.560000		166.130010
0.180000		0.560000		168.718579
0.181000		0.560000		171.324428
0.182000		0.560000		173.947370
0.183000		0.560000		176.587217
0.184000		0.560000		179.243776
0.185000		0.560000		181.916853
0.186000		0.560000		184.606253
0.187000		0.560000		187.311778
0.188000		0.560000		190.033226
0.189000		0.560000		192.770398
0.190000		0.560000		195.523088
0.191000		0.560000		198.291091
0.192000		0.560000		201.074201
0.193000		0.560000		203.872208
0.194000		0.560000		206.684902
0.195000		0.560000		209.512072
0.196000		0.560000		212.353503
0.197000		0.560000		215.208983
0.198000		0.560000		218.078294
0.199000		0.560000		220.961220
0.200000		0.560000		223.857544
0.100000		0.570000		27.936322
0.101000		0.570000		28.939143
0.102000		0.570000		29.962651
0.103000		0.570000		31.006936
0.104000		0.570000		32.072089
0.105000		0.570000		33.158200
0.106000		0.570000		34.265357
0.107000		0.570000		35.393649
0.108000		0.570000		36.543162
0.109000		0.570000		37.713981
0.110000		0.570000		38.906189
0.111000		0.570000		40.119865
0.112000		0.570000		41.355088
0.113000		0.570000		42.611934
0.114000		0.570000		43.890474
0.115000		0.570000		45.190779
0.116000		0.570000		46.512915
0.117000		0.570000		47.856945
0.118000		0.570000		49.222927
0.119000		0.570000		50.610919
0.120000		0.570000		52.020971
0.121000		0.570000		53.453133
0.122000		0.570000		54.907448
0.123000		0.570000		56.383956
0.124000		0.570000		57.882693
0.125000		0.570000		59.403692
0.126000		0.570000		60.946978
0.127000		0.570000		62.512575
0.128000		0.570000		64.100501
0.129000		0.570000		65.710770
0.130000		0.570000		67.343391
0.131000		0.570000		68.998369
0.132000		0.570000		70.675704
0.133000		0.570000		72.375390
0.134000		0.570000		74.097418
0.135000		0.570000		75.841773
0.136000		0.570000		77.608437
0.137000		0.570000		79.397386
0.138000		0.570000		81.208590
0.139000		0.570000		83.042016
0.140000		0.570000		84.897625
0.141000		0.570000		86.775374
0.142000		0.570000		88.675216
0.143000		0.570000		90.597096
0.144000		0.570000		92.540957
0.145000		0.570000		94.506738
0.146000		0.570000		96.494369
0.147000		0.570000		98.503781
0.148000		0.570000		100.534895
0.149000		0.570000		102.587630
0.150000		0.570000		104.661902
0.151000		0.570000		106.757618
0.152000		0.570000		108.874685
0.153000		0.570000		111.013003
0.154000		0.570000		113.172467
0.155000		0.570000		115.352971
0.156000		0.570000		117.554400
0.157000		0.570000		119.776640
0.158000		0.570000		122.019568
0.159000		0.570000		124.283059
0.160000		0.570000		126.566986
0.161000		0.570000		128.871214
0.162000		0.570000		131.195607
0.163000		0.570000		133.540024
0.164000		0.570000		135.904321
0.165000		0.570000		138.288350
0.166000		0.570000		140.691959
0.167000		0.570000		143.114994
0.168000		0.570000		145.557294
0.169000		0.570000		148.018700
0.170000		0.570000		150.499045
0.171000		0.570000		152.998161
0.172000		0.570000		155.515877
0.173000		0.570000		158.052019
0.174000		0.570000		160.606410
0.175000		0.570000		163.178868
0.176000		0.570000		165.769212
0.177000		0.570000		168.377257
0.178000		0.570000		171.002813
0.179000		0.570000		173.645691
0.180000		0.570000		176.305698
0.181000		0.570000		178.982638
0.182000		0.570000		181.676314
0.183000		0.570000		184.386526
0.184000		0.570000		187.113074
0.185000		0.570000		189.855752
0.186000		0.570000		192.614356
0.187000		0.570000		195.388677
0.188000		0.570000		198.178508
0.189000		0.570000		200.983637
0.190000		0.570000		203.803852
0.191000		0.570000		206.638938
0.192000		0.570000		209.488681
0.193000		0.570000		212.352863
0.194000		0.570000		215.231267
0.195000		0.570000		218.123672
0.196000		0.570000		221.029860
0.197000		0.570000		223.949608
0.198000		0.570000		226.882693
0.199000		0.570000		229.828892
